APNXId,displayName,dataProvider,DataCost,MinCPM,PercentOfMedia,member_id,provider,code,subtype
248046,In-Market:Travel:Air Travel :Destination Locations:Intl:Asia:Thailand:Chiang Mai - Chiang Mai Intl (CNX),BlueKai,1.15,,,1262,,bk_5715,BlueKai
248047,In-Market:Travel:Air Travel :Destination Locations:Intl:Asia:Thailand:Koh Samui - Samui (USM),BlueKai,1.15,,,1262,,bk_5716,BlueKai
248048,In-Market:Travel:Air Travel :Destination Locations:Intl:Asia:Thailand:Krabi - Krabi (KBV),BlueKai,1.15,,,1262,,bk_124735,BlueKai
248049,In-Market:Travel:Air Travel :Destination Locations:Intl:Asia:Thailand:Phuket - Phuket Intl (HKT),BlueKai,1.15,,,1262,,bk_5009,BlueKai
248050,In-Market:Travel:Air Travel :Destination Locations:Intl:Asia:United Arab Emirates,BlueKai,1.15,,,1262,,bk_4075,BlueKai
248051,In-Market:Travel:Air Travel :Destination Locations:Intl:Asia:United Arab Emirates:Abu Dhabi - Abu Dhabi Intl (AUH),BlueKai,1.15,,,1262,,bk_5245,BlueKai
248052,In-Market:Travel:Air Travel :Destination Locations:Intl:Asia:United Arab Emirates:Dubai - Dubai Intl (DXB),BlueKai,1.15,,,1262,,bk_4122,BlueKai
248053,In-Market:Travel:Air Travel :Destination Locations:Intl:Asia:Uzbekistan,BlueKai,1.15,,,1262,,bk_124768,BlueKai
248054,In-Market:Travel:Air Travel :Destination Locations:Intl:Asia:Vietnam,BlueKai,1.15,,,1262,,bk_4875,BlueKai
248055,In-Market:Travel:Air Travel :Destination Locations:Intl:Asia:Vietnam:Da Nang - Da Nang Intl (DAD),BlueKai,1.15,,,1262,,bk_124725,BlueKai
248056,In-Market:Travel:Air Travel :Destination Locations:Intl:Asia:Vietnam:Hanoi - Noibai (HAN),BlueKai,1.15,,,1262,,bk_5052,BlueKai
248057,In-Market:Travel:Air Travel :Destination Locations:Intl:Asia:Vietnam:Ho Chi Minh City (Saigon) - Tan Son Nhat Intl (SGN),BlueKai,1.15,,,1262,,bk_4876,BlueKai
248058,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe,BlueKai,1.15,,,1262,,bk_123707,BlueKai
248059,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Albania,BlueKai,1.15,,,1262,,bk_5468,BlueKai
248060,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Albania:Tirana - Rinas (TIA),BlueKai,1.15,,,1262,,bk_5469,BlueKai
248061,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Armenia,BlueKai,1.15,,,1262,,bk_124727,BlueKai
248062,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Armenia:Yerevan - Zvartnots Intl (EVN),BlueKai,1.15,,,1262,,bk_124728,BlueKai
248063,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Austria,BlueKai,1.15,,,1262,,bk_4053,BlueKai
248064,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Austria:Innsbruck - Kranebitten (INN),BlueKai,1.15,,,1262,,bk_4087,BlueKai
248065,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Austria:Salzburg - W A Mozart (SZG),BlueKai,1.15,,,1262,,bk_4085,BlueKai
248066,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Austria:Wien (Vienna) - Vienna Intl (VIE),BlueKai,1.15,,,1262,,bk_4086,BlueKai
248067,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Belarus,BlueKai,1.15,,,1262,,bk_5575,BlueKai
248068,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Belarus:Minsk - Minsk Intl (MSQ),BlueKai,1.15,,,1262,,bk_5576,BlueKai
248069,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Belgium,BlueKai,1.15,,,1262,,bk_4056,BlueKai
248070,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Belgium:Antwerp - Antwerpen Intl Airport (ANR),BlueKai,1.15,,,1262,,bk_122771,BlueKai
248071,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Belgium:Brussels - Brussels (BRU),BlueKai,1.15,,,1262,,bk_4091,BlueKai
248072,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Bosnia & Herzegovina,BlueKai,1.15,,,1262,,bk_6020,BlueKai
248073,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Bosnia & Herzegovina:Mostar - Mostar Intl (OMO),BlueKai,1.15,,,1262,,bk_122004,BlueKai
248074,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Bosnia & Herzegovina:Sarajevo - Sarajevo Intl (SJJ),BlueKai,1.15,,,1262,,bk_6021,BlueKai
248075,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Bulgaria,BlueKai,1.15,,,1262,,bk_4129,BlueKai
248076,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Bulgaria:Bourgas/Burgas - Burgas (BOJ),BlueKai,1.15,,,1262,,bk_121997,BlueKai
248077,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Bulgaria:Sofia - Vrazhdebna (SOF),BlueKai,1.15,,,1262,,bk_4786,BlueKai
248078,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Croatia,BlueKai,1.15,,,1262,,bk_4132,BlueKai
248079,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Croatia:Dubrovnik - Dubrovnik (DBV),BlueKai,1.15,,,1262,,bk_5904,BlueKai
248080,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Croatia:Pula - Pula (PUY),BlueKai,1.15,,,1262,,bk_122011,BlueKai
248081,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Croatia:Split - Split (SPU),BlueKai,1.15,,,1262,,bk_6286,BlueKai
248082,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Croatia:Zadar - Zadar (ZAD),BlueKai,1.15,,,1262,,bk_121596,BlueKai
248083,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Croatia:Zagreb - Zagreb (ZAG),BlueKai,1.15,,,1262,,bk_5578,BlueKai
248084,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Cyprus,BlueKai,1.15,,,1262,,bk_4134,BlueKai
248085,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Cyprus:Ercan - Ercan (ECN),BlueKai,1.15,,,1262,,bk_6287,BlueKai
248086,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Cyprus:Larnaca - Larnaca Intl (LCA),BlueKai,1.15,,,1262,,bk_5114,BlueKai
248087,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Cyprus:Paphos - Paphos Intl (PFO),BlueKai,1.15,,,1262,,bk_5326,BlueKai
248088,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Czech Republic,BlueKai,1.15,,,1262,,bk_4135,BlueKai
248089,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Czech Republic:Brno - Brno-Turany (BRQ),BlueKai,1.15,,,1262,,bk_124715,BlueKai
248090,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Czech Republic:Prague - Ruzyne (PRG),BlueKai,1.15,,,1262,,bk_4784,BlueKai
248091,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Denmark,BlueKai,1.15,,,1262,,bk_4059,BlueKai
248092,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Denmark:Aalborg - Aalborg Airport (AAL),BlueKai,1.15,,,1262,,bk_121597,BlueKai
248093,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Denmark:Copenhagen - Copenhagen (CPH),BlueKai,1.15,,,1262,,bk_4098,BlueKai
248094,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Denmark:Esbjerg - Esbjerg Airport (EBJ),BlueKai,1.15,,,1262,,bk_121598,BlueKai
248095,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Estonia,BlueKai,1.15,,,1262,,bk_4139,BlueKai
248096,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Estonia:Tallinn - Ulemiste (TLL),BlueKai,1.15,,,1262,,bk_5609,BlueKai
248097,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Finland,BlueKai,1.15,,,1262,,bk_4141,BlueKai
248098,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Finland:Helsinki - Vantaa (HEL),BlueKai,1.15,,,1262,,bk_4934,BlueKai
248099,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Finland:Turku - Turku (TKU),BlueKai,1.15,,,1262,,bk_7071,BlueKai
248100,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:France,BlueKai,1.15,,,1262,,bk_4060,BlueKai
248101,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:France:Beziers - Beziers Vias Airport (BZR),BlueKai,1.15,,,1262,,bk_121599,BlueKai
248102,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:France:Biarritz - Bayonne (BIQ),BlueKai,1.15,,,1262,,bk_140997,BlueKai
248103,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:France:Bordeaux - Bordeaux (BOD),BlueKai,1.15,,,1262,,bk_5910,BlueKai
248104,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:France:Lille - Lille Lesquin Intl (LIL),BlueKai,1.15,,,1262,,bk_124741,BlueKai
248105,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:France:Lyon - Saint-Exupery Intl (LYS),BlueKai,1.15,,,1262,,bk_5010,BlueKai
248106,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:France:Marseille - Marseille Provence (MRS),BlueKai,1.15,,,1262,,bk_5166,BlueKai
248107,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:France:Mulhouse (All Airports),BlueKai,1.15,,,1262,,bk_6886,BlueKai
248108,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:France:Mulhouse (All Airports):Basel - Euro Basel-Mulhouse-Freiburg (BSL),BlueKai,1.15,,,1262,,bk_5328,BlueKai
248109,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:France:Nice - Cote D'Azur (NCE),BlueKai,1.15,,,1262,,bk_4871,BlueKai
248110,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:France:Paris (All Airports),BlueKai,1.15,,,1262,,bk_44425,BlueKai
248111,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:France:Paris (All Airports):Albi - Le Sequestre (LBI),BlueKai,1.15,,,1262,,bk_124685,BlueKai
248112,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:France:Paris (All Airports):Charles de Gaulle Intl (CDG),BlueKai,1.15,,,1262,,bk_4099,BlueKai
248113,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:France:Paris (All Airports):Orly (ORY),BlueKai,1.15,,,1262,,bk_5329,BlueKai
248114,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:France:Poitiers - Poitiers-Biard Airport (PIS),BlueKai,1.15,,,1262,,bk_122009,BlueKai
248115,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:France:Provence - Bergerac-Roumaniere (EGC),BlueKai,1.15,,,1262,,bk_124726,BlueKai
248116,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:France:Strasbourg - Strasbourg Entzheim Intl (SXB),BlueKai,1.15,,,1262,,bk_122014,BlueKai
248117,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:France:Toulon - Toulon-Hyeres Airport (TLN),BlueKai,1.15,,,1262,,bk_121600,BlueKai
248118,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:France:Toulouse - Blagnac (TLS),BlueKai,1.15,,,1262,,bk_5330,BlueKai
248119,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Georgia,BlueKai,1.15,,,1262,,bk_124770,BlueKai
248120,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Georgia:Tbilisi - Tbilisi Intl (TBS),BlueKai,1.15,,,1262,,bk_124771,BlueKai
248121,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Germany,BlueKai,1.15,,,1262,,bk_4061,BlueKai
248122,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Germany:Berlin (All Airports),BlueKai,1.15,,,1262,,bk_140998,BlueKai
248123,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Germany:Berlin (All Airports):Berlin - Berlin Tegel (TXL),BlueKai,1.15,,,1262,,bk_4670,BlueKai
248124,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Germany:Berlin (All Airports):Berlin - Berlin-Schonefeld Intl (SXF),BlueKai,1.15,,,1262,,bk_140999,BlueKai
248125,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Germany:Braunschweig - Braunschweig-Wolfsburg Regional Airport (BWE),BlueKai,1.15,,,1262,,bk_121601,BlueKai
248126,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Germany:Bremen - Bremen (BRE),BlueKai,1.15,,,1262,,bk_7405,BlueKai
248127,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Germany:Cologne - Cologne Intl (CGN),BlueKai,1.15,,,1262,,bk_4100,BlueKai
248128,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Germany:Dusseldorf (All Airports),BlueKai,1.15,,,1262,,bk_121999,BlueKai
248129,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Germany:Dusseldorf (All Airports):Dusseldorf - Dusseldorf Intl (DUS),BlueKai,1.15,,,1262,,bk_4772,BlueKai
248130,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Germany:Dusseldorf (All Airports):Dusseldorf/Weeze - Weeze (Niederrhein) Airport (NRN),BlueKai,1.15,,,1262,,bk_122000,BlueKai
248131,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Germany:Frankfurt/Main - Frankfurt (FRA),BlueKai,1.15,,,1262,,bk_4101,BlueKai
248132,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Germany:Hamburg - Hamburg Airport  (HAM),BlueKai,1.15,,,1262,,bk_121602,BlueKai
248133,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Germany:Hannover - Hanover-Langenhagen (HAJ),BlueKai,1.15,,,1262,,bk_5231,BlueKai
248134,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Germany:Heidelberg - Heidelberg Airport (HDB),BlueKai,1.15,,,1262,,bk_121603,BlueKai
248135,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Germany:Munich - Franz Josef Strauss (MUC),BlueKai,1.15,,,1262,,bk_4102,BlueKai
248136,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Germany:Nuremberg - Nuremberg (NUE),BlueKai,1.15,,,1262,,bk_5331,BlueKai
248137,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Germany:Stuttgart - Echterdingen (STR),BlueKai,1.15,,,1262,,bk_5013,BlueKai
248138,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Greece,BlueKai,1.15,,,1262,,bk_4143,BlueKai
248139,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Greece:Antimachia - Kos Island Intl Airport (KGS),BlueKai,1.15,,,1262,,bk_121604,BlueKai
248140,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Greece:Athens - Eleftherios Venizelos Intl (ATH),BlueKai,1.15,,,1262,,bk_4714,BlueKai
248141,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Greece:Chania - Chania Int (CHQ),BlueKai,1.15,,,1262,,bk_124718,BlueKai
248142,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Greece:Corfu - Ioannis Kapodistrias Intl (CFU),BlueKai,1.15,,,1262,,bk_6288,BlueKai
248143,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Greece:Crete (All Airports),BlueKai,1.15,,,1262,,bk_121155,BlueKai
248144,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Greece:Crete (All Airports):Heraklion - Nikos Kazantzakis Intl (HER),BlueKai,1.15,,,1262,,bk_7074,BlueKai
248145,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Greece:Mykonos - Mykonos Island National (JMK),BlueKai,1.15,,,1262,,bk_12485,BlueKai
248146,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Greece:Rhodes - Rhodes Intl Airport (RHO),BlueKai,1.15,,,1262,,bk_121605,BlueKai
248147,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Greece:Thessaloniki - Makedonia Apt (SKG),BlueKai,1.15,,,1262,,bk_5581,BlueKai
248148,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Greece:Thira - Santorini (JTR),BlueKai,1.15,,,1262,,bk_6894,BlueKai
248149,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Hungary,BlueKai,1.15,,,1262,,bk_4146,BlueKai
248150,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Hungary:Budapest - Budapest Ferihegy Intl (BUD),BlueKai,1.15,,,1262,,bk_4769,BlueKai
248151,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Iceland,BlueKai,1.15,,,1262,,bk_4147,BlueKai
248152,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Iceland:Reykjavik - Keflavik Intl (KEF),BlueKai,1.15,,,1262,,bk_5624,BlueKai
248153,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Ireland,BlueKai,1.15,,,1262,,bk_4062,BlueKai
248154,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Ireland:Cork - Cork (ORK),BlueKai,1.15,,,1262,,bk_5698,BlueKai
248155,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Ireland:Dublin - Dublin Intl (DUB),BlueKai,1.15,,,1262,,bk_4103,BlueKai
248156,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Ireland:Shannon - Shannon Intl (SNN),BlueKai,1.15,,,1262,,bk_4938,BlueKai
248157,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy,BlueKai,1.15,,,1262,,bk_4063,BlueKai
248158,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Ancona - Falconara (AOI),BlueKai,1.15,,,1262,,bk_124686,BlueKai
248159,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Bari - Bari Palese (BRI),BlueKai,1.15,,,1262,,bk_7431,BlueKai
248160,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Bologna - Bologna-Borgo Panigale (BLQ),BlueKai,1.15,,,1262,,bk_5115,BlueKai
248161,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Brindisi - Casale (BDS),BlueKai,1.15,,,1262,,bk_6293,BlueKai
248162,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Catania - Catania-Fontanarossa (CTA),BlueKai,1.15,,,1262,,bk_5630,BlueKai
248163,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Elba - Marina di Campo (EBA),BlueKai,1.15,,,1262,,bk_122001,BlueKai
248164,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Florence - Peretola (FLR),BlueKai,1.15,,,1262,,bk_4933,BlueKai
248165,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Genoa - Cristoforo Colombo (GOA),BlueKai,1.15,,,1262,,bk_5911,BlueKai
248166,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Milan (All Airports),BlueKai,1.15,,,1262,,bk_44426,BlueKai
248167,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Milan (All Airports):Orio al Serio Intl (BGY),BlueKai,1.15,,,1262,,bk_121607,BlueKai
248168,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Milan (All Airports):Linate (LIN),BlueKai,1.15,,,1262,,bk_5699,BlueKai
248169,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Milan (All Airports):Malpensa Intl (MXP),BlueKai,1.15,,,1262,,bk_4104,BlueKai
248170,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Naples - Naples Intl (NAP),BlueKai,1.15,,,1262,,bk_5116,BlueKai
248171,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Olbia - Olbia-Costa Smeralda Airport  (OLB),BlueKai,1.15,,,1262,,bk_121608,BlueKai
248172,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Palermo - Punta Raisi (PMO),BlueKai,1.15,,,1262,,bk_5700,BlueKai
248173,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Pisa - Galileo Galilei (PSA),BlueKai,1.15,,,1262,,bk_5610,BlueKai
248174,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Reggio Calabria - Reggio Calabria Airport (REG),BlueKai,1.15,,,1262,,bk_121609,BlueKai
248175,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Rome (All Airports),BlueKai,1.15,,,1262,,bk_121184,BlueKai
248176,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Rome (All Airports):Leonardo da Vinci-Fiumicino (FCO),BlueKai,1.15,,,1262,,bk_4105,BlueKai
248177,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Rome (All Airports):Rome Ciampino Airport (CIA),BlueKai,1.15,,,1262,,bk_121610,BlueKai
248178,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Sardinia,BlueKai,1.15,,,1262,,bk_121611,BlueKai
248179,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Sicily,BlueKai,1.15,,,1262,,bk_121612,BlueKai
248180,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Trapani - Trapani-Birgi Airport (TPS),BlueKai,1.15,,,1262,,bk_121613,BlueKai
248181,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Treviso - Treviso Airport (TSF),BlueKai,1.15,,,1262,,bk_121614,BlueKai
248182,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Trieste - Friuli Venezia Giulia (TRS),BlueKai,1.15,,,1262,,bk_7410,BlueKai
248183,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Turin - Turin Intl (TRN),BlueKai,1.15,,,1262,,bk_5586,BlueKai
248184,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Venice - Marco Polo (VCE),BlueKai,1.15,,,1262,,bk_4792,BlueKai
248185,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Italy:Verona - Verona (VRN),BlueKai,1.15,,,1262,,bk_5701,BlueKai
248186,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Kosovo,BlueKai,1.15,,,1262,,bk_7175,BlueKai
248187,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Kosovo:Pristina - Pristina Intl (PRN),BlueKai,1.15,,,1262,,bk_7176,BlueKai
248188,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Latvia,BlueKai,1.15,,,1262,,bk_5332,BlueKai
248189,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Latvia:Riga - Riga Intl (RIX),BlueKai,1.15,,,1262,,bk_5333,BlueKai
248190,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Lithuania,BlueKai,1.15,,,1262,,bk_5643,BlueKai
248191,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Lithuania:Vilnius - Vilnius Intl (VNO),BlueKai,1.15,,,1262,,bk_5644,BlueKai
248192,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Luxembourg,BlueKai,1.15,,,1262,,bk_4067,BlueKai
248193,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Luxembourg:Luxembourg - Luxembourg-Findel Intl (LUX),BlueKai,1.15,,,1262,,bk_4112,BlueKai
248194,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Macedonia,BlueKai,1.15,,,1262,,bk_7152,BlueKai
248195,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Macedonia:Ohrid - Ohrid Airport (OHD),BlueKai,1.15,,,1262,,bk_121615,BlueKai
248196,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Macedonia:Skopje - Skopje (SKP),BlueKai,1.15,,,1262,,bk_7153,BlueKai
248197,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Malta,BlueKai,1.15,,,1262,,bk_4154,BlueKai
248198,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Malta:Luga - Malta Intl (MLA),BlueKai,1.15,,,1262,,bk_5233,BlueKai
248199,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Moldova,BlueKai,1.15,,,1262,,bk_5651,BlueKai
248200,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Moldova:Chisinau - Chisinau (KIV),BlueKai,1.15,,,1262,,bk_5652,BlueKai
248201,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Netherlands,BlueKai,1.15,,,1262,,bk_4069,BlueKai
248202,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Netherlands:Amsterdam - Amsterdam Schiphol (AMS),BlueKai,1.15,,,1262,,bk_4114,BlueKai
248203,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Netherlands:Eindhoven - Eindhoven Airport (EIN),BlueKai,1.15,,,1262,,bk_121620,BlueKai
248204,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Netherlands:Rotterdam - Rotterdam Airport (RTM),BlueKai,1.15,,,1262,,bk_121621,BlueKai
248205,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Norway,BlueKai,1.15,,,1262,,bk_4161,BlueKai
248206,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Norway:Bergen - Bergen Flesland (BGO),BlueKai,1.15,,,1262,,bk_5912,BlueKai
248207,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Norway:Oslo (All Airports),BlueKai,1.15,,,1262,,bk_122007,BlueKai
248208,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Norway:Oslo (All Airports):Oslo - Oslo-Gardermoen (OSL),BlueKai,1.15,,,1262,,bk_5011,BlueKai
248209,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Norway:Oslo (All Airports):Rygge - Moss Airport (RGG),BlueKai,1.15,,,1262,,bk_122008,BlueKai
248210,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Norway:Stavanger - Sola (SVG),BlueKai,1.15,,,1262,,bk_5619,BlueKai
248211,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Norway:Tromso - Tromso (TOS),BlueKai,1.15,,,1262,,bk_7141,BlueKai
248212,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Norway:Trondheim - Trondheim Vaernes (TRD),BlueKai,1.15,,,1262,,bk_124774,BlueKai
248213,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Poland,BlueKai,1.15,,,1262,,bk_4167,BlueKai
248214,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Poland:Gdansk - Gdansk Lech Watesa (GDN),BlueKai,1.15,,,1262,,bk_10013,BlueKai
248215,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Poland:Krakau - John Paul II Intl (KRK),BlueKai,1.15,,,1262,,bk_4936,BlueKai
248216,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Poland:Lodz - Lodz Wladyslaw Reymont (LCJ),BlueKai,1.15,,,1262,,bk_124740,BlueKai
248217,In-Market:Travel:Air Travel :Destination Locations:Intl:Europe:Poland:Warsaw - Frederic Chopin Intl (WAW),BlueKai,1.15,,,1262,,bk_4793,BlueKai
